,HomePlanet,CryoSleep,Destination,Age,Transported,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_side,Family_size
7237,0,0,2,3,0,0.0,1,7741,2,0,6,1,11.0
7238,0,0,2,24,0,787.0,0,7741,2,0,4,1,11.0
7239,2,1,2,41,1,0.0,1,7742,2,0,5,1,3.0
7240,2,1,2,18,1,0.0,1,7742,2,0,5,1,3.0
7241,0,0,2,63,0,1020.0,0,7743,1,1,6,0,8.0
7242,1,0,2,19,0,6307.0,0,7744,2,0,1,1,5.0
7243,1,1,2,39,1,0.0,1,7744,2,0,1,1,5.0
7244,1,1,0,28,1,0.0,1,7746,1,1,7,1,4.0
7245,2,0,2,41,0,2599.0,0,7747,1,1,5,0,11.0
7246,1,0,2,44,0,1812.0,0,7748,2,0,0,1,6.0
7247,1,0,2,39,0,2487.0,0,7748,2,0,0,1,6.0
7248,2,1,0,29,1,0.0,1,7749,2,0,3,0,3.0
7249,2,0,2,37,0,2384.0,0,7749,2,0,3,0,3.0
7250,1,1,0,41,1,0.0,1,7751,1,1,2,0,5.0
7251,0,0,1,18,0,747.0,0,7752,1,1,5,1,6.0
7252,0,1,0,28,0,0.0,1,7753,1,1,6,0,9.0
7253,1,0,0,55,1,4586.0,0,7754,1,1,1,1,1.0
7254,0,1,2,21,1,0.0,1,7755,1,1,4,0,5.0
7255,1,1,2,28,1,0.0,1,7757,2,0,1,1,2.0
7256,1,0,2,43,1,9973.0,0,7757,2,0,1,1,4.0
7257,0,0,1,32,0,707.0,0,7760,1,1,6,1,11.0
7258,0,0,2,23,1,791.0,0,7761,2,0,5,0,5.0
7259,0,1,0,5,1,0.0,1,7761,2,0,6,0,3.0
7260,0,0,0,14,0,852.0,0,7763,1,1,6,1,5.0
7261,0,0,2,24,0,1584.0,0,7764,1,1,5,0,4.0
7262,0,1,1,22,1,0.0,1,7767,1,1,6,1,9.0
7263,0,0,2,14,1,634.0,0,7768,1,1,5,1,7.0
7264,0,0,2,20,0,791.0,0,7769,1,1,4,0,9.0
7265,0,0,2,17,0,1008.0,0,7770,2,0,6,1,16.0
7266,0,0,0,20,0,1235.0,0,7770,2,0,5,1,16.0
7267,0,0,2,22,1,710.0,0,7771,1,1,6,1,12.0
7268,0,1,2,15,1,0.0,1,7773,1,1,6,0,4.0
7269,2,0,0,67,1,1719.0,0,7774,1,1,3,0,7.0
7270,1,0,0,28,0,6527.0,0,7775,1,1,2,0,7.0
7271,1,0,2,57,0,6137.0,0,7776,1,1,3,0,5.0
7272,0,1,1,21,1,0.0,1,7777,1,1,6,0,6.0
7273,2,0,2,34,0,1578.0,0,7778,2,0,5,1,7.0
7274,2,1,2,17,0,0.0,1,7778,2,0,4,1,7.0
7275,0,0,0,33,1,677.0,0,7780,1,1,5,0,5.0
7276,1,0,0,33,0,17662.0,0,7782,2,0,2,1,5.0
7277,1,0,2,28,0,5931.0,0,7782,2,0,2,1,5.0
7278,2,1,2,18,1,0.0,1,7783,1,1,5,1,9.0
7279,2,1,2,28,1,0.0,1,7784,1,1,5,0,7.0
7280,0,0,2,13,0,845.0,0,7785,1,1,6,1,12.0
7281,0,0,2,38,0,3417.0,0,7786,1,1,5,0,4.0
7282,1,0,0,39,0,2420.0,0,7787,2,0,1,1,5.0
7283,1,1,2,18,1,0.0,1,7787,2,0,7,1,5.0
7284,0,0,1,43,0,648.0,0,7788,1,1,5,1,14.0
7285,0,0,2,32,0,1413.0,0,7789,1,1,5,1,7.0
7286,0,1,2,29,0,0.0,1,7790,3,0,5,1,10.0
7287,2,0,0,45,0,1140.0,0,7790,3,0,5,1,10.0
7288,2,1,2,25,1,0.0,1,7790,3,0,5,1,10.0
7289,0,0,0,64,0,702.0,0,7791,1,1,5,1,7.0
7290,0,0,2,18,0,2141.0,0,7793,1,1,5,0,9.0
7291,0,0,2,44,0,792.0,0,7797,1,1,4,0,7.0
7292,0,1,2,15,1,0.0,1,7800,1,1,6,0,9.0
7293,0,0,0,21,0,4393.0,0,7801,1,1,7,1,6.0
7294,2,0,2,33,0,2598.0,0,7802,1,1,5,0,5.0
7295,0,0,0,3,0,0.0,1,7803,2,0,6,0,15.0
7296,0,1,0,19,1,0.0,1,7803,2,0,6,0,15.0
7297,0,0,2,37,0,0.0,1,7805,1,1,6,0,9.0
7298,0,0,0,24,0,689.0,0,7806,1,1,5,0,14.0
7299,0,0,2,26,0,132.0,0,7808,1,1,6,0,6.0
7300,2,1,2,26,1,0.0,1,7809,2,0,5,1,5.0
7301,2,1,2,26,1,0.0,1,7809,2,0,5,1,5.0
7302,0,0,2,22,0,1499.0,0,7810,1,1,5,1,9.0
7303,2,0,2,26,0,1383.0,0,7812,1,1,5,1,2.0
7304,0,0,2,27,0,880.0,0,7813,1,1,5,0,5.0
7305,0,0,1,27,1,605.0,0,7815,1,1,5,1,6.0
7306,0,1,1,37,1,925.0,0,7816,1,1,5,1,17.0
7307,0,1,2,22,0,0.0,1,7818,1,1,6,0,15.0
7308,0,0,0,24,1,809.0,0,7820,1,1,6,0,8.0
7309,0,0,2,23,0,769.0,0,7821,1,1,6,1,5.0
7310,0,0,1,18,0,1075.0,0,7824,1,1,5,0,9.0
7311,0,1,2,28,0,0.0,1,7828,1,1,6,1,7.0
7312,0,1,2,4,1,0.0,1,7829,1,1,6,1,6.0
7313,0,1,1,23,1,0.0,1,7830,4,0,6,1,19.0
7314,0,1,1,2,1,0.0,1,7830,4,0,6,1,19.0
7315,0,0,2,46,0,672.0,0,7830,4,0,6,1,19.0
7316,0,0,2,0,0,0.0,1,7830,4,0,6,1,19.0
7317,2,0,2,16,0,1149.0,0,7831,1,1,5,0,1.0
7318,2,0,2,19,0,1940.0,0,7832,1,1,3,1,4.0
7319,1,0,0,34,0,7003.0,0,7833,2,0,1,1,8.0
7320,1,0,2,34,1,4338.0,0,7833,2,0,1,1,8.0
7321,0,0,2,24,0,1817.0,0,7834,1,1,6,1,10.0
7322,0,1,1,28,0,0.0,1,7835,1,1,6,1,8.0
7323,1,1,0,44,1,0.0,1,7837,2,0,1,1,11.0
7324,1,1,2,35,1,0.0,1,7837,2,0,1,1,11.0
7325,0,0,2,20,0,0.0,1,7839,1,1,6,0,4.0
7326,0,0,1,18,0,661.0,0,7840,1,1,5,1,7.0
7327,0,0,1,43,0,5281.0,0,7841,2,0,6,0,9.0
7328,0,0,1,48,0,743.0,0,7841,2,0,5,0,9.0
7329,2,0,2,46,1,1298.0,0,7842,1,1,4,1,1.0
7330,2,1,2,75,1,0.0,1,7843,1,1,7,1,2.0
7331,1,1,0,24,1,0.0,1,7845,1,1,1,1,6.0
7332,0,0,2,34,0,907.0,0,7847,1,1,6,0,8.0
7333,2,1,2,29,0,1687.0,0,7848,2,0,7,1,9.0
7334,2,1,2,46,1,0.0,1,7848,2,0,5,1,9.0
7335,0,0,2,22,0,621.0,0,7849,1,1,6,1,6.0
7336,2,1,2,42,0,0.0,1,7850,1,1,4,1,3.0
7337,2,1,2,46,1,0.0,1,7851,1,1,5,0,4.0
7338,0,0,2,15,0,987.0,0,7852,1,1,4,0,6.0
7339,0,0,2,42,0,2014.0,0,7853,3,0,5,1,6.0
7340,2,0,2,31,0,1298.0,0,7853,3,0,4,1,6.0
7341,2,1,2,9,1,0.0,1,7853,3,0,5,1,6.0
7342,0,0,2,34,0,776.0,0,7856,1,1,5,1,7.0
7343,0,0,2,21,0,845.0,0,7858,3,0,6,0,6.0
7344,0,0,0,16,0,874.0,0,7858,3,0,5,0,6.0
7345,0,0,2,40,0,828.0,0,7858,3,0,5,0,6.0
7346,0,0,2,23,1,1288.0,0,7859,1,1,5,1,3.0
7347,0,1,2,6,0,0.0,1,7861,1,1,6,0,7.0
7348,0,0,2,17,1,2588.0,0,7863,1,1,5,1,5.0
7349,0,0,0,37,1,2234.0,0,7864,1,1,5,1,9.0
7350,1,1,1,30,1,0.0,1,7865,3,0,2,1,5.0
7351,1,1,2,32,1,0.0,1,7865,3,0,2,1,5.0
7352,1,1,0,41,1,0.0,1,7865,3,0,2,1,5.0
7353,1,0,0,43,0,22177.0,0,7866,1,1,2,0,5.0
7354,0,0,0,17,0,6278.0,0,7868,1,1,4,1,7.0
7355,1,1,2,37,1,0.0,1,7870,1,1,1,0,2.0
7356,0,1,2,18,1,0.0,1,7871,1,1,7,1,10.0
7357,0,1,2,1,0,0.0,1,7872,6,0,6,0,10.0
7358,0,0,2,38,0,1714.0,0,7872,6,0,6,0,13.0
7359,0,0,2,25,0,868.0,0,7872,6,0,5,0,10.0
7360,0,0,2,6,0,0.0,1,7872,6,0,6,0,10.0
7361,0,1,2,1,1,0.0,1,7872,6,0,6,0,10.0
7362,0,0,1,7,1,0.0,1,7872,6,0,6,0,10.0
7363,0,0,2,24,0,737.0,0,7873,2,0,5,0,7.0
7364,0,0,2,19,1,747.0,0,7873,2,0,5,0,7.0
7365,1,1,0,26,1,0.0,1,7875,1,1,1,1,7.0
7366,0,0,2,49,0,1757.0,0,7877,1,1,6,0,9.0
7367,0,0,2,18,0,705.0,0,7878,1,1,6,0,4.0
7368,0,0,2,25,0,722.0,0,7879,1,1,6,0,4.0
7369,0,0,2,46,0,252.0,0,7881,1,1,5,1,4.0
7370,0,1,2,33,0,0.0,1,7882,2,0,6,0,10.0
7371,0,0,2,10,1,0.0,1,7882,2,0,6,0,10.0
7372,0,1,2,38,1,0.0,1,7883,1,1,6,0,7.0
7373,2,0,2,23,0,2077.0,0,7884,1,1,4,0,9.0
7374,0,1,2,26,1,0.0,1,7885,1,1,6,0,14.0
7375,0,0,2,16,0,846.0,0,7886,1,1,6,0,5.0
7376,0,0,2,29,1,858.0,0,7888,1,1,4,1,10.0
7377,1,1,1,35,1,0.0,1,7889,1,1,2,0,6.0
7378,0,0,2,58,0,971.0,0,7890,3,0,5,1,11.0
7379,0,1,0,17,1,0.0,1,7890,3,0,6,1,11.0
7380,0,1,2,16,1,0.0,1,7890,3,0,7,1,6.0
7381,0,1,0,2,1,0.0,1,7891,2,0,6,1,4.0
7382,0,1,2,13,0,888.0,0,7891,2,0,7,1,4.0
7383,2,0,2,18,1,940.0,0,7892,1,1,5,0,6.0
7384,0,0,0,29,1,791.0,0,7894,1,1,4,1,9.0
7385,0,0,0,21,0,700.0,0,7895,1,1,5,1,10.0
7386,1,1,0,43,1,0.0,1,7897,1,1,2,1,1.0
7387,0,1,2,69,0,0.0,1,7899,3,0,6,1,7.0
7388,0,0,2,40,0,809.0,0,7899,3,0,6,1,7.0
7389,0,1,2,1,1,0.0,1,7899,3,0,6,1,7.0
7390,2,1,2,36,1,0.0,1,7901,1,1,5,1,4.0
7391,0,1,2,60,0,0.0,1,7902,4,0,6,0,11.0
7392,0,1,1,17,1,0.0,1,7902,4,0,6,0,16.0
7393,0,1,2,49,0,0.0,1,7902,4,0,6,0,16.0
7394,0,0,2,23,0,844.0,0,7902,4,0,6,0,11.0
7395,0,0,2,39,0,645.0,0,7903,1,1,5,0,5.0
7396,0,1,2,53,1,0.0,1,7904,2,0,7,1,13.0
7397,0,0,2,26,1,4451.0,0,7904,2,0,6,0,13.0
7398,1,0,2,31,0,2574.0,0,7905,3,0,2,1,3.0
7399,1,1,2,48,1,0.0,1,7905,3,0,2,1,3.0
7400,1,0,0,26,0,7927.0,0,7905,3,0,2,1,3.0
7401,2,1,2,25,1,0.0,1,7907,1,1,5,1,8.0
7402,1,1,0,25,1,0.0,1,7908,1,1,1,1,5.0
7403,0,0,2,30,0,644.0,0,7910,1,1,5,0,6.0
7404,0,1,2,28,1,0.0,1,7913,1,1,6,1,5.0
7405,0,1,2,23,0,0.0,1,7914,3,0,6,0,5.0
7406,0,0,2,24,0,530.0,0,7914,3,0,6,0,5.0
7407,0,0,2,47,1,723.0,0,7914,3,0,6,0,5.0
7408,0,1,2,37,0,0.0,1,7916,1,1,6,0,15.0
7409,2,1,2,24,1,0.0,1,7918,1,1,5,0,8.0
7410,0,0,2,21,0,907.0,0,7919,1,1,6,0,8.0
7411,2,1,2,42,1,0.0,1,7920,1,1,5,1,5.0
7412,0,0,2,39,0,3109.0,0,7922,1,1,5,1,9.0
7413,0,0,2,28,0,646.0,0,7924,1,1,5,0,5.0
7414,0,0,2,32,0,1581.0,0,7926,1,1,4,0,7.0
7415,1,0,2,31,0,3839.0,0,7929,1,1,1,1,4.0
7416,0,1,2,13,1,0.0,1,7930,1,1,7,1,7.0
7417,0,0,2,41,1,903.0,0,7935,1,1,5,1,7.0
7418,0,0,2,21,0,629.0,0,7936,3,0,5,0,11.0
7419,0,0,2,28,0,0.0,1,7936,3,0,6,0,11.0
7420,0,0,2,9,1,0.0,1,7936,3,0,6,0,4.0
7421,1,0,2,36,0,12319.0,0,7937,2,0,3,1,2.0
7422,1,1,0,30,1,0.0,1,7937,2,0,3,1,2.0
7423,0,0,2,27,0,852.0,0,7939,1,1,6,1,10.0
7424,0,0,2,40,0,1033.0,0,7940,1,1,5,1,18.0
7425,1,0,2,41,0,20012.0,0,7941,1,1,2,0,2.0
7426,1,1,0,16,1,0.0,1,7943,2,0,1,0,8.0
7427,1,0,1,36,1,6608.0,0,7943,2,0,1,0,8.0
7428,1,0,2,15,0,8145.0,0,7944,2,0,3,1,3.0
7429,1,1,2,39,1,0.0,1,7944,2,0,3,1,3.0
7430,2,1,2,21,1,0.0,1,7945,1,1,5,1,16.0
7431,0,0,1,24,1,695.0,0,7946,1,1,5,0,3.0
7432,2,0,2,28,0,1869.0,0,7947,1,1,5,0,8.0
7433,0,1,2,47,0,2344.0,0,7949,1,1,6,1,5.0
7434,0,0,2,55,0,1779.0,0,7950,4,0,6,0,11.0
7435,0,1,2,28,1,0.0,1,7950,4,0,6,0,1.0
7436,0,0,0,22,1,719.0,0,7950,4,0,4,0,11.0
7437,0,1,2,26,1,0.0,1,7950,4,0,6,0,11.0
7438,2,0,2,62,0,1349.0,0,7952,2,0,5,1,7.0
7439,2,0,2,53,0,2098.0,0,7952,2,0,4,1,7.0
7440,0,0,0,29,0,810.0,0,7954,1,1,6,1,4.0
7441,0,0,2,21,0,888.0,0,7955,1,1,6,0,9.0
7442,0,1,1,18,1,0.0,1,7957,1,1,6,1,9.0
7443,2,1,2,34,1,0.0,1,7958,1,1,4,1,5.0
7444,0,0,2,19,0,697.0,0,7960,1,1,5,0,8.0
7445,0,0,2,14,0,1725.0,0,7962,1,1,6,0,3.0
7446,0,0,2,21,0,706.0,0,7967,1,1,6,1,5.0
7447,2,0,2,55,1,1265.0,0,7968,1,1,3,1,7.0
7448,1,0,0,18,1,4006.0,0,7970,1,1,2,0,8.0
7449,1,1,0,33,1,0.0,1,7972,2,0,1,0,7.0
7450,1,0,2,35,0,4043.0,0,7972,2,0,1,0,7.0
7451,0,1,2,31,1,0.0,1,7973,1,1,2,1,6.0
7452,1,0,2,27,0,5983.0,0,7974,2,0,2,0,3.0
7453,1,0,2,28,0,2000.0,0,7974,2,0,2,0,3.0
7454,0,1,1,13,1,0.0,1,7976,1,1,6,1,5.0
7455,0,0,2,24,0,722.0,0,7981,2,0,5,0,5.0
7456,0,0,2,22,0,814.0,0,7981,2,0,6,0,5.0
7457,1,1,2,32,0,0.0,1,7982,2,0,1,0,1.0
7458,1,1,2,18,1,0.0,1,7982,2,0,1,0,4.0
7459,1,1,2,53,1,0.0,1,7983,1,1,7,1,8.0
7460,2,0,2,4,1,0.0,1,7984,4,0,5,0,11.0
7461,2,1,2,24,1,0.0,1,7984,4,0,5,0,11.0
7462,2,0,2,23,1,1271.0,0,7984,4,0,5,0,11.0
7463,2,0,2,1,1,0.0,1,7984,4,0,5,0,11.0
7464,0,0,2,18,1,2279.0,0,7985,1,1,5,0,7.0
7465,2,0,2,21,0,1338.0,0,7986,1,1,5,0,10.0
7466,2,0,2,40,0,3831.0,0,7987,1,1,3,0,5.0
7467,1,1,2,49,1,0.0,1,7988,1,1,1,1,7.0
7468,0,1,1,25,0,0.0,1,7989,1,1,6,1,6.0
7469,0,1,0,21,1,0.0,1,7990,1,1,6,0,2.0
7470,1,1,2,40,1,0.0,1,7993,2,0,0,1,2.0
7471,1,1,0,47,1,0.0,1,7993,2,0,0,1,2.0
7472,0,0,1,25,0,541.0,0,7994,1,1,6,0,5.0
7473,1,1,2,36,1,0.0,1,7995,1,1,7,1,5.0
7474,0,0,2,39,0,1442.0,0,7996,1,1,5,0,10.0
7475,1,1,0,26,1,0.0,1,7999,1,1,1,0,4.0
7476,0,0,2,0,1,0.0,1,8000,2,0,6,1,12.0
7477,0,1,2,14,1,0.0,1,8000,2,0,6,1,12.0
7478,2,0,2,7,1,0.0,1,8003,1,1,5,0,5.0
7479,2,1,0,50,1,0.0,1,8004,1,1,5,1,6.0
7480,0,0,0,22,0,687.0,0,8005,3,0,5,1,7.0
7481,0,1,1,17,1,0.0,1,8005,3,0,6,1,7.0
7482,0,0,2,35,0,716.0,0,8005,3,0,5,1,7.0
7483,0,0,2,22,0,1516.0,0,8006,1,1,5,1,8.0
7484,0,0,2,26,0,887.0,0,8007,2,0,6,0,11.0
7485,0,0,1,24,1,1584.0,0,8007,2,0,4,0,11.0
7486,1,0,2,59,1,2691.0,0,8010,1,1,2,1,1.0
7487,2,1,2,24,1,0.0,1,8012,3,0,5,1,5.0
7488,2,0,2,17,0,0.0,1,8012,3,0,4,1,5.0
7489,2,1,2,28,1,0.0,1,8012,3,0,5,1,5.0
7490,0,1,2,38,1,0.0,1,8014,1,1,6,1,10.0
7491,1,1,2,2,1,0.0,1,8015,3,0,1,1,5.0
7492,1,0,2,36,0,7978.0,0,8015,3,0,1,1,5.0
7493,1,1,0,32,1,0.0,1,8015,3,0,1,1,5.0
7494,0,0,2,15,0,986.0,0,8016,1,1,4,1,7.0
7495,0,0,2,54,0,1299.0,0,8018,1,1,5,1,5.0
7496,2,1,2,18,1,0.0,1,8019,1,1,5,0,6.0
7497,0,0,2,22,0,748.0,0,8020,1,1,5,0,7.0
7498,0,1,2,23,0,0.0,1,8021,1,1,6,0,6.0
7499,1,0,2,14,1,6392.0,0,8023,2,0,3,0,8.0
7500,1,1,2,26,1,0.0,1,8023,2,0,3,0,8.0
7501,0,0,2,73,0,829.0,0,8024,1,1,5,1,12.0
7502,1,0,2,29,1,0.0,1,8025,1,1,1,0,5.0
7503,2,1,2,29,1,0.0,1,8026,1,1,5,1,3.0
7504,0,0,2,12,0,0.0,1,8027,2,0,6,1,8.0
7505,0,0,0,27,0,601.0,0,8027,2,0,5,1,14.0
7506,0,0,2,31,0,839.0,0,8029,1,1,6,1,16.0
7507,0,1,1,26,0,0.0,1,8030,1,1,6,1,7.0
7508,1,1,0,35,1,0.0,1,8031,1,1,3,0,3.0
7509,1,1,2,25,1,0.0,1,8032,2,0,0,0,3.0
7510,1,1,2,40,1,0.0,1,8032,2,0,0,0,3.0
7511,2,1,2,18,0,0.0,1,8034,2,0,4,1,4.0
7512,2,0,2,52,0,1298.0,0,8034,2,0,4,1,4.0
7513,2,1,2,35,1,0.0,1,8035,1,1,5,1,7.0
7514,0,0,2,51,0,1543.0,0,8036,2,0,5,1,3.0
7515,0,0,2,35,0,953.0,0,8036,2,0,5,1,3.0
7516,0,0,2,14,0,902.0,0,8037,1,1,5,1,6.0
7517,1,1,0,28,1,0.0,1,8038,2,0,2,1,6.0
7518,1,1,0,26,1,0.0,1,8038,2,0,2,1,6.0
7519,0,1,0,21,0,0.0,1,8042,1,1,6,0,8.0
7520,1,0,0,45,1,18266.0,0,8043,4,0,0,1,4.0
7521,1,0,2,29,1,1817.0,0,8043,4,0,0,1,4.0
7522,1,0,2,39,1,1972.0,0,8043,4,0,0,1,4.0
7523,1,1,0,37,1,0.0,1,8043,4,0,0,1,4.0
7524,0,1,1,22,1,0.0,1,8046,1,1,6,0,7.0
7525,0,0,2,22,0,809.0,0,8049,1,1,6,0,9.0
7526,0,0,1,30,0,452.0,0,8050,3,0,6,1,8.0
7527,0,1,2,1,1,0.0,1,8050,3,0,7,1,8.0
7528,0,1,1,0,1,0.0,1,8050,3,0,6,1,8.0
7529,0,0,2,9,0,0.0,1,8052,2,0,6,1,10.0
7530,0,0,1,18,0,336.0,0,8052,2,0,6,1,10.0
7531,2,0,2,29,0,1751.0,0,8053,1,1,5,0,3.0
7532,2,0,0,52,0,2258.0,0,8054,1,1,5,1,5.0
7533,0,0,2,27,0,905.0,0,8055,1,1,4,1,5.0
7534,1,0,2,54,0,2447.0,0,8056,2,0,2,0,3.0
7535,1,0,2,28,1,9714.0,0,8056,2,0,2,0,3.0
7536,1,1,2,65,1,0.0,1,8057,2,0,1,0,2.0
7537,1,1,0,26,1,0.0,1,8057,2,0,1,0,2.0
7538,0,0,2,29,0,1994.0,0,8058,1,1,5,0,6.0
7539,0,0,2,20,0,1817.0,0,8059,1,1,6,0,3.0
7540,2,0,2,39,0,2618.0,0,8060,2,0,5,1,6.0
7541,2,1,2,37,1,0.0,1,8060,2,0,5,1,6.0
7542,0,0,2,20,0,36.0,0,8063,1,1,5,1,13.0
7543,2,1,2,40,1,0.0,1,8064,3,0,7,1,4.0
7544,2,0,2,0,1,0.0,1,8064,3,0,4,1,4.0
7545,2,1,2,33,0,0.0,1,8064,3,0,4,1,6.0
7546,2,1,2,23,1,0.0,1,8066,1,1,5,1,7.0
7547,0,0,0,32,0,673.0,0,8067,1,1,5,0,5.0
7548,0,0,2,20,0,776.0,0,8068,1,1,5,1,6.0
7549,1,1,0,60,1,0.0,1,8069,1,1,3,1,2.0
7550,0,0,2,53,1,716.0,0,8071,1,1,5,1,7.0
7551,1,1,2,26,1,0.0,1,8072,2,0,3,1,5.0
7552,1,0,0,35,0,8853.0,0,8072,2,0,3,1,5.0
7553,0,0,0,19,0,639.0,0,8075,1,1,5,1,7.0
7554,1,0,0,43,0,4826.0,0,8076,2,0,2,0,7.0
7555,1,0,0,29,0,8093.0,0,8076,2,0,2,0,7.0
7556,0,0,2,20,0,843.0,0,8077,1,1,6,0,5.0
7557,0,0,2,19,0,2065.0,0,8078,1,1,5,0,2.0
7558,0,0,1,21,1,615.0,0,8079,1,1,5,1,8.0
7559,1,0,0,39,1,16693.0,0,8081,1,1,3,0,8.0
7560,0,1,2,12,0,0.0,1,8082,2,0,6,0,9.0
7561,0,0,0,20,1,1842.0,0,8082,2,0,5,0,9.0
7562,0,0,2,18,0,736.0,0,8083,1,1,5,0,7.0
7563,1,0,2,31,0,9594.0,0,8084,1,1,2,0,5.0
7564,0,0,1,35,0,663.0,0,8085,1,1,5,1,2.0
7565,0,1,1,44,1,0.0,1,8086,1,1,6,0,2.0
7566,1,0,2,62,1,3945.0,0,8087,1,1,1,0,14.0
7567,2,0,2,23,0,2348.0,0,8088,2,0,4,0,2.0
7568,2,0,2,23,0,1680.0,0,8088,2,0,5,0,6.0
7569,0,0,2,19,1,1797.0,0,8089,1,1,5,0,10.0
7570,0,0,2,29,0,804.0,0,8091,1,1,5,0,12.0
7571,1,0,2,31,1,7267.0,0,8092,3,0,3,1,5.0
7572,1,1,0,33,1,0.0,1,8092,3,0,3,1,5.0
7573,1,0,2,41,0,4166.0,0,8092,3,0,3,1,5.0
7574,1,0,2,60,1,9116.0,0,8094,1,1,2,0,4.0
7575,1,1,2,41,1,0.0,1,8097,1,1,1,1,3.0
7576,1,0,2,69,0,9492.0,0,8098,4,0,1,0,14.0
7577,1,0,0,44,1,2954.0,0,8098,4,0,1,0,14.0
7578,1,1,0,18,1,0.0,1,8098,4,0,1,0,14.0
7579,1,0,0,26,1,11987.0,0,8098,4,0,1,0,14.0
7580,0,0,2,30,0,2887.0,0,8102,1,1,5,0,7.0
7581,2,0,2,34,0,695.0,0,8103,1,1,5,0,4.0
7582,0,0,1,18,0,669.0,0,8105,1,1,5,0,11.0
7583,0,1,0,49,1,0.0,1,8106,1,1,6,1,11.0
7584,0,0,1,71,0,703.0,0,8107,1,1,5,0,6.0
7585,0,0,1,19,0,756.0,0,8108,1,1,5,1,4.0
7586,0,0,1,23,0,689.0,0,8112,1,1,5,1,16.0
7587,1,1,2,31,1,0.0,1,8115,2,0,1,1,4.0
7588,1,1,2,40,1,0.0,1,8115,2,0,1,1,4.0
7589,2,0,0,28,0,1187.0,0,8116,1,1,3,0,8.0
7590,1,1,2,17,1,0.0,1,8117,3,0,1,1,7.0
7591,1,0,2,24,0,5880.0,0,8117,3,0,1,1,7.0
7592,1,1,0,54,1,0.0,1,8117,3,0,1,1,7.0
7593,0,1,2,21,0,0.0,1,8118,1,1,6,0,15.0
7594,0,1,0,2,0,0.0,1,8119,3,0,5,1,9.0
7595,0,1,0,20,1,1162.0,0,8119,3,0,5,1,9.0
7596,0,0,0,20,0,716.0,0,8119,3,0,5,1,9.0
7597,1,0,0,36,1,5938.0,0,8120,1,1,3,0,1.0
7598,0,1,2,25,1,0.0,1,8121,1,1,6,0,6.0
7599,1,0,0,58,0,5707.0,0,8122,3,0,2,1,5.0
7600,1,0,2,37,1,1398.0,0,8122,3,0,2,1,5.0
7601,1,0,2,26,0,7373.0,0,8122,3,0,2,1,5.0
7602,0,1,2,45,0,0.0,1,8123,1,1,6,0,7.0
7603,0,0,2,44,0,903.0,0,8124,1,1,5,0,7.0
7604,2,1,2,24,1,0.0,1,8128,1,1,5,0,6.0
7605,0,1,0,13,1,0.0,1,8129,5,0,7,1,18.0
7606,0,0,2,4,1,0.0,1,8129,5,0,6,0,18.0
7607,0,0,2,24,0,2290.0,0,8129,5,0,5,0,18.0
7608,0,0,0,27,0,804.0,0,8129,5,0,5,0,18.0
7609,0,0,2,39,0,1670.0,0,8129,5,0,4,0,18.0
7610,0,1,2,23,0,0.0,1,8130,3,0,6,1,10.0
7611,0,0,0,4,0,0.0,1,8130,3,0,6,1,10.0
7612,0,1,2,0,0,0.0,1,8130,3,0,6,1,10.0
7613,2,1,2,22,1,0.0,1,8131,1,1,5,1,8.0
7614,2,0,2,27,0,1718.0,0,8133,1,1,3,0,1.0
7615,1,1,2,22,1,0.0,1,8135,1,1,2,0,5.0
7616,1,1,0,26,1,0.0,1,8136,2,0,2,0,2.0
7617,1,0,2,60,0,10800.0,0,8136,2,0,2,0,2.0
7618,0,0,2,18,0,908.0,0,8137,1,1,6,0,9.0
7619,0,1,0,20,0,0.0,1,8138,1,1,6,0,6.0
7620,0,0,2,25,1,791.0,0,8139,1,1,4,0,14.0
7621,0,1,1,24,1,0.0,1,8140,1,1,6,1,5.0
7622,0,1,2,38,1,0.0,1,8141,1,1,6,1,19.0
7623,0,0,2,18,1,734.0,0,8143,1,1,5,1,4.0
7624,1,1,0,45,1,0.0,1,8144,4,0,1,0,6.0
7625,1,0,2,13,0,9063.0,0,8144,4,0,1,0,5.0
7626,1,0,2,28,1,3524.0,0,8144,4,0,1,0,5.0
7627,1,0,2,5,1,0.0,1,8144,4,0,1,0,6.0
7628,0,0,2,20,0,3762.0,0,8147,4,0,6,0,12.0
7629,0,1,2,2,1,0.0,1,8147,4,0,7,1,12.0
7630,0,0,2,42,0,906.0,0,8147,4,0,6,0,12.0
7631,0,0,0,0,1,0.0,1,8147,4,0,6,0,12.0
7632,0,0,2,18,0,809.0,0,8148,1,1,6,0,14.0
7633,0,1,1,26,0,0.0,1,8149,1,1,6,0,7.0
7634,2,1,0,3,1,0.0,1,8150,3,0,4,1,6.0
7635,2,1,1,49,1,0.0,1,8150,3,0,4,1,6.0
7636,2,0,2,19,0,1287.0,0,8150,3,0,4,1,6.0
7637,0,1,2,19,0,0.0,1,8152,1,1,6,1,3.0
7638,0,1,2,15,0,0.0,1,8153,1,1,6,0,10.0
7639,0,0,1,53,0,521.0,0,8156,1,1,6,0,13.0
7640,0,0,2,0,1,0.0,1,8157,6,0,6,1,11.0
7641,0,0,0,39,0,2154.0,0,8157,6,0,5,1,11.0
7642,0,0,2,45,0,4688.0,0,8157,6,0,6,1,11.0
